StartTime,Date,Site,SiteID,Address,Latitude,Longitude,parameter,Value,Units,temp_f,weather,wind_string,wind_dir,wind_degrees,wind_mph,wind_gust_mph,windchill_f,station_id,Location
11/2/15 13:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NO2 ,28.4,PPB,63,Mostly Cloudy,West at 8.1 MPH (7 KT),West,270,8.1,NULL,63,KLGA,Rooftop
11/2/15 14:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NO2 ,15.6,PPB,63,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,300,6.9,NULL,63,KLGA,Rooftop
11/2/15 14:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NO2 ,15.9,PPB,63,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,300,6.9,NULL,63,KLGA,Rooftop
11/2/15 14:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NO2 ,23.1,PPB,63,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,300,6.9,NULL,63,KLGA,Rooftop
11/2/15 15:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NO2 ,20.5,PPB,62,Mostly Cloudy,Northwest at 5.8 MPH (5 KT),Northwest,310,5.8,NULL,62,KLGA,Rooftop
11/2/15 15:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NO2 ,19.9,PPB,62,Mostly Cloudy,Northwest at 5.8 MPH (5 KT),Northwest,310,5.8,NULL,62,KLGA,Rooftop
11/2/15 15:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NO2 ,27.3,PPB,62,Mostly Cloudy,Northwest at 5.8 MPH (5 KT),Northwest,310,5.8,NULL,62,KLGA,Rooftop
11/2/15 16:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NO2 ,26,PPB,62,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 16:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NO2 ,22.6,PPB,62,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 16:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NO2 ,27.8,PPB,62,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 17:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NO2 ,35,PPB,62,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 17:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NO2 ,33.9,PPB,62,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 17:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NO2 ,40.5,PPB,62,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 18:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NO2 ,41.3,PPB,62,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 18:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NO2 ,41.3,PPB,62,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 18:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NO2 ,48.7,PPB,62,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 19:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NO2 ,43.1,PPB,61,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 19:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NO2 ,44.4,PPB,61,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 19:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NO2 ,49.6,PPB,61,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 20:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NO2 ,45.7,PPB,60,Mostly Cloudy,Southwest at 3.5 MPH (3 KT),Southwest,210,3.5,NULL,NULL,KLGA,Rooftop
11/2/15 20:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NO2 ,46.8,PPB,60,Mostly Cloudy,Southwest at 3.5 MPH (3 KT),Southwest,210,3.5,NULL,NULL,KLGA,Rooftop
11/2/15 20:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NO2 ,44,PPB,60,Mostly Cloudy,Southwest at 3.5 MPH (3 KT),Southwest,210,3.5,NULL,NULL,KLGA,Rooftop
11/2/15 21:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NO2 ,44.5,PPB,60,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 21:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NO2 ,44.9,PPB,60,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 21:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NO2 ,41.9,PPB,60,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 22:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NO2 ,43.1,PPB,57,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 22:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NO2 ,42.1,PPB,57,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 22:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NO2 ,41.6,PPB,57,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 23:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NO2 ,43.7,PPB,58,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 23:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NO2 ,40.4,PPB,58,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 23:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NO2 ,40.3,PPB,58,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 0:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NOx ,23.9,PPB,60,Mostly Cloudy,Northwest at 11.5 MPH (10 KT),Northwest,320,11.5,NULL,58,KLGA,Rooftop
11/2/15 0:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NOx ,21.3,PPB,60,Mostly Cloudy,Northwest at 11.5 MPH (10 KT),Northwest,320,11.5,NULL,58,KLGA,Rooftop
11/2/15 0:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NOx ,19.8,PPB,60,Mostly Cloudy,Northwest at 11.5 MPH (10 KT),Northwest,320,11.5,NULL,58,KLGA,Rooftop
11/2/15 1:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NOx ,23,PPB,58,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,320,6.9,NULL,57,KLGA,Rooftop
11/2/15 1:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NOx ,19.2,PPB,58,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,320,6.9,NULL,57,KLGA,Rooftop
11/2/15 1:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NOx ,20.1,PPB,58,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,320,6.9,NULL,57,KLGA,Rooftop
11/2/15 2:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NOx ,13.8,PPB,58,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,310,6.9,NULL,57,KLGA,Rooftop
11/2/15 2:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NOx ,21.9,PPB,58,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,310,6.9,NULL,57,KLGA,Rooftop
11/2/15 2:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NOx ,29.8,PPB,58,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,310,6.9,NULL,57,KLGA,Rooftop
11/2/15 3:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NOx ,0,PPB,57,Partly Cloudy,Northwest at 4.6 MPH (4 KT),Northwest,300,4.6,NULL,57,KLGA,Rooftop
11/2/15 3:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NOx ,24.9,PPB,57,Partly Cloudy,Northwest at 4.6 MPH (4 KT),Northwest,300,4.6,NULL,57,KLGA,Rooftop
11/2/15 3:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NOx ,34.1,PPB,57,Partly Cloudy,Northwest at 4.6 MPH (4 KT),Northwest,300,4.6,NULL,57,KLGA,Rooftop
11/2/15 4:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NOx ,0,PPB,58,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,310,6.9,NULL,57,KLGA,Rooftop
11/2/15 4:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NOx ,20.2,PPB,58,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,310,6.9,NULL,57,KLGA,Rooftop
11/2/15 4:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NOx ,41.7,PPB,58,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,310,6.9,NULL,57,KLGA,Rooftop
11/2/15 5:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NOx ,26.5,PPB,57,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 5:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NOx ,32.2,PPB,57,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 5:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NOx ,61.9,PPB,57,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 6:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NOx ,42.3,PPB,57,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 6:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NOx ,34,PPB,57,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 6:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NOx ,94.4,PPB,57,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 7:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NOx ,36.6,PPB,58,Mostly Cloudy,Northwest at 3.5 MPH (3 KT),Northwest,300,3.5,NULL,NULL,KLGA,Rooftop
11/2/15 7:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NOx ,56.7,PPB,58,Mostly Cloudy,Northwest at 3.5 MPH (3 KT),Northwest,300,3.5,NULL,NULL,KLGA,Rooftop
11/2/15 7:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NOx ,150.2,PPB,58,Mostly Cloudy,Northwest at 3.5 MPH (3 KT),Northwest,300,3.5,NULL,NULL,KLGA,Rooftop
11/2/15 8:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NOx ,35.2,PPB,59,Mostly Cloudy,Northwest at 3.5 MPH (3 KT),Northwest,320,3.5,NULL,NULL,KLGA,Rooftop
11/2/15 8:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NOx ,55.8,PPB,59,Mostly Cloudy,Northwest at 3.5 MPH (3 KT),Northwest,320,3.5,NULL,NULL,KLGA,Rooftop
11/2/15 8:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NOx ,101.2,PPB,59,Mostly Cloudy,Northwest at 3.5 MPH (3 KT),Northwest,320,3.5,NULL,NULL,KLGA,Rooftop
11/2/15 9:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NOx ,20.7,PPB,61,Mostly Cloudy,Northwest at 8.1 MPH (7 KT),Northwest,320,8.1,NULL,60,KLGA,Rooftop
11/2/15 9:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NOx ,36,PPB,61,Mostly Cloudy,Northwest at 8.1 MPH (7 KT),Northwest,320,8.1,NULL,60,KLGA,Rooftop
11/2/15 9:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NOx ,58.5,PPB,61,Mostly Cloudy,Northwest at 8.1 MPH (7 KT),Northwest,320,8.1,NULL,60,KLGA,Rooftop
11/2/15 10:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NOx ,16.9,PPB,61,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,320,6.9,NULL,60,KLGA,Rooftop
11/2/15 10:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NOx ,27.9,PPB,61,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,320,6.9,NULL,60,KLGA,Rooftop
11/2/15 10:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NOx ,27.2,PPB,61,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,320,6.9,NULL,60,KLGA,Rooftop
11/2/15 11:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NOx ,18.2,PPB,61,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 11:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NOx ,31,PPB,61,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 11:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NOx ,27.3,PPB,61,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 12:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NOx ,24,PPB,63,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 12:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NOx ,32.2,PPB,63,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 12:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NOx ,32,PPB,63,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 13:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NOx ,19.5,PPB,63,Mostly Cloudy,West at 8.1 MPH (7 KT),West,270,8.1,NULL,63,KLGA,Rooftop
11/2/15 13:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NOx ,21.8,PPB,63,Mostly Cloudy,West at 8.1 MPH (7 KT),West,270,8.1,NULL,63,KLGA,Rooftop
11/2/15 13:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NOx ,39.7,PPB,63,Mostly Cloudy,West at 8.1 MPH (7 KT),West,270,8.1,NULL,63,KLGA,Rooftop
11/2/15 14:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NOx ,20.2,PPB,63,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,300,6.9,NULL,63,KLGA,Rooftop
11/2/15 14:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NOx ,20.4,PPB,63,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,300,6.9,NULL,63,KLGA,Rooftop
11/2/15 14:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NOx ,29.8,PPB,63,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,300,6.9,NULL,63,KLGA,Rooftop
11/2/15 15:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NOx ,25,PPB,62,Mostly Cloudy,Northwest at 5.8 MPH (5 KT),Northwest,310,5.8,NULL,62,KLGA,Rooftop
11/2/15 15:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NOx ,24.1,PPB,62,Mostly Cloudy,Northwest at 5.8 MPH (5 KT),Northwest,310,5.8,NULL,62,KLGA,Rooftop
11/2/15 15:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NOx ,32.3,PPB,62,Mostly Cloudy,Northwest at 5.8 MPH (5 KT),Northwest,310,5.8,NULL,62,KLGA,Rooftop
11/2/15 16:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NOx ,29.3,PPB,62,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 16:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NOx ,25.3,PPB,62,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 16:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NOx ,29.5,PPB,62,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 17:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NOx ,43.9,PPB,62,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 17:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NOx ,38.8,PPB,62,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 17:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NOx ,58,PPB,62,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 18:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NOx ,66.2,PPB,62,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 18:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NOx ,54.6,PPB,62,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 18:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NOx ,112.1,PPB,62,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 19:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NOx ,61.6,PPB,61,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 19:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NOx ,65.8,PPB,61,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 19:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NOx ,145.9,PPB,61,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 20:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NOx ,110,PPB,60,Mostly Cloudy,Southwest at 3.5 MPH (3 KT),Southwest,210,3.5,NULL,NULL,KLGA,Rooftop
11/2/15 20:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NOx ,93,PPB,60,Mostly Cloudy,Southwest at 3.5 MPH (3 KT),Southwest,210,3.5,NULL,NULL,KLGA,Rooftop
11/2/15 20:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NOx ,122.6,PPB,60,Mostly Cloudy,Southwest at 3.5 MPH (3 KT),Southwest,210,3.5,NULL,NULL,KLGA,Rooftop
11/2/15 21:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NOx ,118.2,PPB,60,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 21:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NOx ,89.8,PPB,60,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 21:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NOx ,118.1,PPB,60,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 22:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NOx ,106.8,PPB,57,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 22:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NOx ,78.4,PPB,57,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 22:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NOx ,115.2,PPB,57,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 23:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NOx ,136.8,PPB,58,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 23:00,11/2/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,NOx ,69.2,PPB,58,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 23:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,NOx ,119.8,PPB,58,Mostly Cloudy,Calm,North,0,0,NULL,NULL,KLGA,Rooftop
11/2/15 0:00,11/2/2015,CCNY,360610135,160 CONVENT AVENUE,40.81976,-73.94825,OZONE,8,PPB,60,Mostly Cloudy,Northwest at 11.5 MPH (10 KT),Northwest,320,11.5,NULL,58,KLGA,Rooftop
11/2/15 0:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,OZONE ,8,PPB,60,Mostly Cloudy,Northwest at 11.5 MPH (10 KT),Northwest,320,11.5,NULL,58,KLGA,Rooftop
11/2/15 0:00,11/2/2015,IS52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,OZONE,11,PPB,60,Mostly Cloudy,Northwest at 11.5 MPH (10 KT),Northwest,320,11.5,NULL,58,KLGA,Rooftop
11/2/15 0:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,OZONE ,11,PPB,60,Mostly Cloudy,Northwest at 11.5 MPH (10 KT),Northwest,320,11.5,NULL,58,KLGA,Rooftop
11/2/15 0:00,11/2/2015,Susan Wagner,360850067,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",40.59664,-74.12525,OZONE,18,PPB,60,Mostly Cloudy,Northwest at 11.5 MPH (10 KT),Northwest,320,11.5,NULL,58,KLGA,Rooftop
11/2/15 1:00,11/2/2015,CCNY,360610135,160 CONVENT AVENUE,40.81976,-73.94825,OZONE,13,PPB,58,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,320,6.9,NULL,57,KLGA,Rooftop
11/2/15 1:00,11/2/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,OZONE ,10,PPB,58,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,320,6.9,NULL,57,KLGA,Rooftop
11/2/15 1:00,11/2/2015,IS52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,OZONE,14,PPB,58,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,320,6.9,NULL,57,KLGA,Rooftop
11/2/15 1:00,11/2/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,OZONE ,11,PPB,58,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,320,6.9,NULL,57,KLGA,Rooftop
11/2/15 1:00,11/2/2015,Susan Wagner,360850067,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",40.59664,-74.12525,OZONE,20,PPB,58,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,320,6.9,NULL,57,KLGA,Rooftop
